"Region","region","Tid","Alder","ledige"
"31878","4650","Gloppen","2003M06","30-74",NA
"31879","4650","Gloppen","2003M07","30-74",NA
"31880","4650","Gloppen","2003M08","30-74",NA
"31881","4650","Gloppen","2003M09","30-74",NA
"31882","4650","Gloppen","2003M10","30-74",NA
"31883","4650","Gloppen","2003M11","30-74",NA
"31884","4650","Gloppen","2003M12","30-74",NA
"31885","4650","Gloppen","2004M01","30-74",NA
"31886","4650","Gloppen","2004M02","30-74",NA
"31887","4650","Gloppen","2004M03","30-74",NA
"31888","4650","Gloppen","2004M04","30-74",NA
"31889","4650","Gloppen","2004M05","30-74",NA
"31890","4650","Gloppen","2004M06","30-74",NA
"31891","4650","Gloppen","2004M07","30-74",NA
"31892","4650","Gloppen","2004M08","30-74",NA
"31893","4650","Gloppen","2004M09","30-74",NA
"31894","4650","Gloppen","2004M10","30-74",NA
"31895","4650","Gloppen","2004M11","30-74",NA
"31896","4650","Gloppen","2004M12","30-74",NA
"31897","4650","Gloppen","2005M01","30-74",NA
"31898","4650","Gloppen","2005M02","30-74",NA
"31899","4650","Gloppen","2005M03","30-74",NA
"31900","4650","Gloppen","2005M04","30-74",NA
"31901","4650","Gloppen","2005M05","30-74",NA
"31902","4650","Gloppen","2005M06","30-74",NA
"31903","4650","Gloppen","2005M07","30-74",NA
"31904","4650","Gloppen","2005M08","30-74",NA
"31905","4650","Gloppen","2005M09","30-74",NA
"31906","4650","Gloppen","2005M10","30-74",NA
"31907","4650","Gloppen","2005M11","30-74",NA
"31908","4650","Gloppen","2005M12","30-74",NA
"31909","4650","Gloppen","2006M01","30-74",NA
"31910","4650","Gloppen","2006M02","30-74",NA
"31911","4650","Gloppen","2006M03","30-74",NA
"31912","4650","Gloppen","2006M04","30-74",NA
"31913","4650","Gloppen","2006M05","30-74",NA
"31914","4650","Gloppen","2006M06","30-74",NA
"31915","4650","Gloppen","2006M07","30-74",NA
"31916","4650","Gloppen","2006M08","30-74",NA
"31917","4650","Gloppen","2006M09","30-74",NA
"31918","4650","Gloppen","2006M10","30-74",NA
"31919","4650","Gloppen","2006M11","30-74",NA
"31920","4650","Gloppen","2006M12","30-74",NA
"31921","4650","Gloppen","2007M01","30-74",NA
"31922","4650","Gloppen","2007M02","30-74",NA
"31923","4650","Gloppen","2007M03","30-74",NA
"31924","4650","Gloppen","2007M04","30-74",NA
"31925","4650","Gloppen","2007M05","30-74",NA
"31926","4650","Gloppen","2007M06","30-74",NA
"31927","4650","Gloppen","2007M07","30-74",NA
"31928","4650","Gloppen","2007M08","30-74",NA
"31929","4650","Gloppen","2007M09","30-74",NA
"31930","4650","Gloppen","2007M10","30-74",NA
"31931","4650","Gloppen","2007M11","30-74",NA
"31932","4650","Gloppen","2007M12","30-74",NA
"31933","4650","Gloppen","2008M01","30-74",NA
"31934","4650","Gloppen","2008M02","30-74",NA
"31935","4650","Gloppen","2008M03","30-74",NA
"31936","4650","Gloppen","2008M04","30-74",NA
"31937","4650","Gloppen","2008M05","30-74",NA
"31938","4650","Gloppen","2008M06","30-74",NA
"31939","4650","Gloppen","2008M07","30-74",NA
"31940","4650","Gloppen","2008M08","30-74",NA
"31941","4650","Gloppen","2008M09","30-74",NA
"31942","4650","Gloppen","2008M10","30-74",NA
"31943","4650","Gloppen","2008M11","30-74",NA
"31944","4650","Gloppen","2008M12","30-74",NA
"31945","4650","Gloppen","2009M01","30-74",NA
"31946","4650","Gloppen","2009M02","30-74",NA
"31947","4650","Gloppen","2009M03","30-74",NA
"31948","4650","Gloppen","2009M04","30-74",NA
"31949","4650","Gloppen","2009M05","30-74",NA
"31950","4650","Gloppen","2009M06","30-74",NA
"31951","4650","Gloppen","2009M07","30-74",NA
"31952","4650","Gloppen","2009M08","30-74",NA
"31953","4650","Gloppen","2009M09","30-74",NA
"31954","4650","Gloppen","2009M10","30-74",NA
"31955","4650","Gloppen","2009M11","30-74",NA
"31956","4650","Gloppen","2009M12","30-74",NA
"31957","4650","Gloppen","2010M01","30-74",NA
"31958","4650","Gloppen","2010M02","30-74",NA
"31959","4650","Gloppen","2010M03","30-74",NA
"31960","4650","Gloppen","2010M04","30-74",NA
"31961","4650","Gloppen","2010M05","30-74",NA
"31962","4650","Gloppen","2010M06","30-74",NA
"31963","4650","Gloppen","2010M07","30-74",NA
"31964","4650","Gloppen","2010M08","30-74",NA
"31965","4650","Gloppen","2010M09","30-74",NA
"31966","4650","Gloppen","2010M10","30-74",NA
"31967","4650","Gloppen","2010M11","30-74",NA
"31968","4650","Gloppen","2010M12","30-74",NA
"31969","4651","Stryn","1999M01","15-74",NA
"31970","4651","Stryn","1999M02","15-74",NA
"31971","4651","Stryn","1999M03","15-74",NA
"31972","4651","Stryn","1999M04","15-74",NA
"31973","4651","Stryn","1999M05","15-74",NA
"31974","4651","Stryn","1999M06","15-74",NA
"31975","4651","Stryn","1999M07","15-74",NA
"31976","4651","Stryn","1999M08","15-74",NA
"31977","4651","Stryn","1999M09","15-74",NA
"31978","4651","Stryn","1999M10","15-74",NA
"31979","4651","Stryn","1999M11","15-74",NA
"31980","4651","Stryn","1999M12","15-74",NA
"31981","4651","Stryn","2000M01","15-74",NA
"31982","4651","Stryn","2000M02","15-74",NA
"31983","4651","Stryn","2000M03","15-74",NA
"31984","4651","Stryn","2000M04","15-74",NA
"31985","4651","Stryn","2000M05","15-74",NA
"31986","4651","Stryn","2000M06","15-74",NA
"31987","4651","Stryn","2000M07","15-74",NA
"31988","4651","Stryn","2000M08","15-74",NA
"31989","4651","Stryn","2000M09","15-74",NA
"31990","4651","Stryn","2000M10","15-74",NA
"31991","4651","Stryn","2000M11","15-74",NA
"31992","4651","Stryn","2000M12","15-74",NA
"31993","4651","Stryn","2001M01","15-74",NA
"31994","4651","Stryn","2001M02","15-74",NA
"31995","4651","Stryn","2001M03","15-74",NA
"31996","4651","Stryn","2001M04","15-74",NA
"31997","4651","Stryn","2001M05","15-74",NA
"31998","4651","Stryn","2001M06","15-74",NA
"31999","4651","Stryn","2001M07","15-74",NA
"32000","4651","Stryn","2001M08","15-74",NA
"32001","4651","Stryn","2001M09","15-74",NA
"32002","4651","Stryn","2001M10","15-74",NA
"32003","4651","Stryn","2001M11","15-74",NA
"32004","4651","Stryn","2001M12","15-74",NA
"32005","4651","Stryn","2002M01","15-74",NA
"32006","4651","Stryn","2002M02","15-74",NA
"32007","4651","Stryn","2002M03","15-74",NA
"32008","4651","Stryn","2002M04","15-74",NA
"32009","4651","Stryn","2002M05","15-74",NA
"32010","4651","Stryn","2002M06","15-74",NA
"32011","4651","Stryn","2002M07","15-74",NA
"32012","4651","Stryn","2002M08","15-74",NA
"32013","4651","Stryn","2002M09","15-74",NA
"32014","4651","Stryn","2002M10","15-74",NA
"32015","4651","Stryn","2002M11","15-74",NA
"32016","4651","Stryn","2002M12","15-74",NA
"32017","4651","Stryn","2003M01","15-74",NA
"32018","4651","Stryn","2003M02","15-74",NA
"32019","4651","Stryn","2003M03","15-74",NA
"32020","4651","Stryn","2003M04","15-74",NA
"32021","4651","Stryn","2003M05","15-74",NA
"32022","4651","Stryn","2003M06","15-74",NA
"32023","4651","Stryn","2003M07","15-74",NA
"32024","4651","Stryn","2003M08","15-74",NA
"32025","4651","Stryn","2003M09","15-74",NA
"32026","4651","Stryn","2003M10","15-74",NA
"32027","4651","Stryn","2003M11","15-74",NA
"32028","4651","Stryn","2003M12","15-74",NA
"32029","4651","Stryn","2004M01","15-74",NA
"32030","4651","Stryn","2004M02","15-74",NA
"32031","4651","Stryn","2004M03","15-74",NA
"32032","4651","Stryn","2004M04","15-74",NA
"32033","4651","Stryn","2004M05","15-74",NA
"32034","4651","Stryn","2004M06","15-74",NA
"32035","4651","Stryn","2004M07","15-74",NA
"32036","4651","Stryn","2004M08","15-74",NA
"32037","4651","Stryn","2004M09","15-74",NA
"32038","4651","Stryn","2004M10","15-74",NA
"32039","4651","Stryn","2004M11","15-74",NA
"32040","4651","Stryn","2004M12","15-74",NA
"32041","4651","Stryn","2005M01","15-74",NA
"32042","4651","Stryn","2005M02","15-74",NA
"32043","4651","Stryn","2005M03","15-74",NA
"32044","4651","Stryn","2005M04","15-74",NA
"32045","4651","Stryn","2005M05","15-74",NA
"32046","4651","Stryn","2005M06","15-74",NA
"32047","4651","Stryn","2005M07","15-74",NA
"32048","4651","Stryn","2005M08","15-74",NA
"32049","4651","Stryn","2005M09","15-74",NA
"32050","4651","Stryn","2005M10","15-74",NA
"32051","4651","Stryn","2005M11","15-74",NA
"32052","4651","Stryn","2005M12","15-74",NA
"32053","4651","Stryn","2006M01","15-74",NA
"32054","4651","Stryn","2006M02","15-74",NA
"32055","4651","Stryn","2006M03","15-74",NA
"32056","4651","Stryn","2006M04","15-74",NA
"32057","4651","Stryn","2006M05","15-74",NA
"32058","4651","Stryn","2006M06","15-74",NA
"32059","4651","Stryn","2006M07","15-74",NA
"32060","4651","Stryn","2006M08","15-74",NA
"32061","4651","Stryn","2006M09","15-74",NA
"32062","4651","Stryn","2006M10","15-74",NA
"32063","4651","Stryn","2006M11","15-74",NA
"32064","4651","Stryn","2006M12","15-74",NA
"32065","4651","Stryn","2007M01","15-74",NA
"32066","4651","Stryn","2007M02","15-74",NA
"32067","4651","Stryn","2007M03","15-74",NA
"32068","4651","Stryn","2007M04","15-74",NA
"32069","4651","Stryn","2007M05","15-74",NA
"32070","4651","Stryn","2007M06","15-74",NA
"32071","4651","Stryn","2007M07","15-74",NA
"32072","4651","Stryn","2007M08","15-74",NA
"32073","4651","Stryn","2007M09","15-74",NA
"32074","4651","Stryn","2007M10","15-74",NA
"32075","4651","Stryn","2007M11","15-74",NA
"32076","4651","Stryn","2007M12","15-74",NA
"32077","4651","Stryn","2008M01","15-74",NA
"32078","4651","Stryn","2008M02","15-74",NA
"32079","4651","Stryn","2008M03","15-74",NA
"32080","4651","Stryn","2008M04","15-74",NA
"32081","4651","Stryn","2008M05","15-74",NA
"32082","4651","Stryn","2008M06","15-74",NA
"32083","4651","Stryn","2008M07","15-74",NA
"32084","4651","Stryn","2008M08","15-74",NA
"32085","4651","Stryn","2008M09","15-74",NA
"32086","4651","Stryn","2008M10","15-74",NA
"32087","4651","Stryn","2008M11","15-74",NA
"32088","4651","Stryn","2008M12","15-74",NA
"32089","4651","Stryn","2009M01","15-74",NA
"32090","4651","Stryn","2009M02","15-74",NA
"32091","4651","Stryn","2009M03","15-74",NA
"32092","4651","Stryn","2009M04","15-74",NA
"32093","4651","Stryn","2009M05","15-74",NA
"32094","4651","Stryn","2009M06","15-74",NA
"32095","4651","Stryn","2009M07","15-74",NA
"32096","4651","Stryn","2009M08","15-74",NA
"32097","4651","Stryn","2009M09","15-74",NA
"32098","4651","Stryn","2009M10","15-74",NA
"32099","4651","Stryn","2009M11","15-74",NA
"32100","4651","Stryn","2009M12","15-74",NA
"32101","4651","Stryn","2010M01","15-74",NA
"32102","4651","Stryn","2010M02","15-74",NA
"32103","4651","Stryn","2010M03","15-74",NA
"32104","4651","Stryn","2010M04","15-74",NA
"32105","4651","Stryn","2010M05","15-74",NA
"32106","4651","Stryn","2010M06","15-74",NA
"32107","4651","Stryn","2010M07","15-74",NA
"32108","4651","Stryn","2010M08","15-74",NA
"32109","4651","Stryn","2010M09","15-74",NA
"32110","4651","Stryn","2010M10","15-74",NA
"32111","4651","Stryn","2010M11","15-74",NA
"32112","4651","Stryn","2010M12","15-74",NA
"32113","4651","Stryn","1999M01","15-29",NA
"32114","4651","Stryn","1999M02","15-29",NA
"32115","4651","Stryn","1999M03","15-29",NA
"32116","4651","Stryn","1999M04","15-29",NA
"32117","4651","Stryn","1999M05","15-29",NA
"32118","4651","Stryn","1999M06","15-29",NA
"32119","4651","Stryn","1999M07","15-29",NA
"32120","4651","Stryn","1999M08","15-29",NA
"32121","4651","Stryn","1999M09","15-29",NA
"32122","4651","Stryn","1999M10","15-29",NA
"32123","4651","Stryn","1999M11","15-29",NA
"32124","4651","Stryn","1999M12","15-29",NA
"32125","4651","Stryn","2000M01","15-29",NA
"32126","4651","Stryn","2000M02","15-29",NA
"32127","4651","Stryn","2000M03","15-29",NA
"32128","4651","Stryn","2000M04","15-29",NA
"32129","4651","Stryn","2000M05","15-29",NA
"32130","4651","Stryn","2000M06","15-29",NA
"32131","4651","Stryn","2000M07","15-29",NA
"32132","4651","Stryn","2000M08","15-29",NA
"32133","4651","Stryn","2000M09","15-29",NA
"32134","4651","Stryn","2000M10","15-29",NA
"32135","4651","Stryn","2000M11","15-29",NA
"32136","4651","Stryn","2000M12","15-29",NA
"32137","4651","Stryn","2001M01","15-29",NA
"32138","4651","Stryn","2001M02","15-29",NA
"32139","4651","Stryn","2001M03","15-29",NA
"32140","4651","Stryn","2001M04","15-29",NA
"32141","4651","Stryn","2001M05","15-29",NA
"32142","4651","Stryn","2001M06","15-29",NA
"32143","4651","Stryn","2001M07","15-29",NA
"32144","4651","Stryn","2001M08","15-29",NA
"32145","4651","Stryn","2001M09","15-29",NA
"32146","4651","Stryn","2001M10","15-29",NA
"32147","4651","Stryn","2001M11","15-29",NA
"32148","4651","Stryn","2001M12","15-29",NA
"32149","4651","Stryn","2002M01","15-29",NA
"32150","4651","Stryn","2002M02","15-29",NA
"32151","4651","Stryn","2002M03","15-29",NA
"32152","4651","Stryn","2002M04","15-29",NA
"32153","4651","Stryn","2002M05","15-29",NA
"32154","4651","Stryn","2002M06","15-29",NA
"32155","4651","Stryn","2002M07","15-29",NA
"32156","4651","Stryn","2002M08","15-29",NA
"32157","4651","Stryn","2002M09","15-29",NA
"32158","4651","Stryn","2002M10","15-29",NA
"32159","4651","Stryn","2002M11","15-29",NA
"32160","4651","Stryn","2002M12","15-29",NA
"32161","4651","Stryn","2003M01","15-29",NA
"32162","4651","Stryn","2003M02","15-29",NA
"32163","4651","Stryn","2003M03","15-29",NA
"32164","4651","Stryn","2003M04","15-29",NA
"32165","4651","Stryn","2003M05","15-29",NA
"32166","4651","Stryn","2003M06","15-29",NA
"32167","4651","Stryn","2003M07","15-29",NA
"32168","4651","Stryn","2003M08","15-29",NA
"32169","4651","Stryn","2003M09","15-29",NA
"32170","4651","Stryn","2003M10","15-29",NA
"32171","4651","Stryn","2003M11","15-29",NA
"32172","4651","Stryn","2003M12","15-29",NA
"32173","4651","Stryn","2004M01","15-29",NA
"32174","4651","Stryn","2004M02","15-29",NA
"32175","4651","Stryn","2004M03","15-29",NA
"32176","4651","Stryn","2004M04","15-29",NA
"32177","4651","Stryn","2004M05","15-29",NA
"32178","4651","Stryn","2004M06","15-29",NA
"32179","4651","Stryn","2004M07","15-29",NA
"32180","4651","Stryn","2004M08","15-29",NA
"32181","4651","Stryn","2004M09","15-29",NA
"32182","4651","Stryn","2004M10","15-29",NA
"32183","4651","Stryn","2004M11","15-29",NA
"32184","4651","Stryn","2004M12","15-29",NA
"32185","4651","Stryn","2005M01","15-29",NA
"32186","4651","Stryn","2005M02","15-29",NA
"32187","4651","Stryn","2005M03","15-29",NA
"32188","4651","Stryn","2005M04","15-29",NA
"32189","4651","Stryn","2005M05","15-29",NA
"32190","4651","Stryn","2005M06","15-29",NA
"32191","4651","Stryn","2005M07","15-29",NA
"32192","4651","Stryn","2005M08","15-29",NA
"32193","4651","Stryn","2005M09","15-29",NA
"32194","4651","Stryn","2005M10","15-29",NA
"32195","4651","Stryn","2005M11","15-29",NA
"32196","4651","Stryn","2005M12","15-29",NA
"32197","4651","Stryn","2006M01","15-29",NA
"32198","4651","Stryn","2006M02","15-29",NA
"32199","4651","Stryn","2006M03","15-29",NA
"32200","4651","Stryn","2006M04","15-29",NA
"32201","4651","Stryn","2006M05","15-29",NA
"32202","4651","Stryn","2006M06","15-29",NA
"32203","4651","Stryn","2006M07","15-29",NA
"32204","4651","Stryn","2006M08","15-29",NA
"32205","4651","Stryn","2006M09","15-29",NA
"32206","4651","Stryn","2006M10","15-29",NA
"32207","4651","Stryn","2006M11","15-29",NA
"32208","4651","Stryn","2006M12","15-29",NA
"32209","4651","Stryn","2007M01","15-29",NA
"32210","4651","Stryn","2007M02","15-29",NA
"32211","4651","Stryn","2007M03","15-29",NA
"32212","4651","Stryn","2007M04","15-29",NA
"32213","4651","Stryn","2007M05","15-29",NA
"32214","4651","Stryn","2007M06","15-29",NA
"32215","4651","Stryn","2007M07","15-29",NA
"32216","4651","Stryn","2007M08","15-29",NA
"32217","4651","Stryn","2007M09","15-29",NA
"32218","4651","Stryn","2007M10","15-29",NA
"32219","4651","Stryn","2007M11","15-29",NA
"32220","4651","Stryn","2007M12","15-29",NA
"32221","4651","Stryn","2008M01","15-29",NA
"32222","4651","Stryn","2008M02","15-29",NA
"32223","4651","Stryn","2008M03","15-29",NA
"32224","4651","Stryn","2008M04","15-29",NA
"32225","4651","Stryn","2008M05","15-29",NA
"32226","4651","Stryn","2008M06","15-29",NA
"32227","4651","Stryn","2008M07","15-29",NA
"32228","4651","Stryn","2008M08","15-29",NA
"32229","4651","Stryn","2008M09","15-29",NA
"32230","4651","Stryn","2008M10","15-29",NA
"32231","4651","Stryn","2008M11","15-29",NA
"32232","4651","Stryn","2008M12","15-29",NA
"32233","4651","Stryn","2009M01","15-29",NA
"32234","4651","Stryn","2009M02","15-29",NA
"32235","4651","Stryn","2009M03","15-29",NA
"32236","4651","Stryn","2009M04","15-29",NA
"32237","4651","Stryn","2009M05","15-29",NA
"32238","4651","Stryn","2009M06","15-29",NA
"32239","4651","Stryn","2009M07","15-29",NA
"32240","4651","Stryn","2009M08","15-29",NA
"32241","4651","Stryn","2009M09","15-29",NA
"32242","4651","Stryn","2009M10","15-29",NA
"32243","4651","Stryn","2009M11","15-29",NA
"32244","4651","Stryn","2009M12","15-29",NA
"32245","4651","Stryn","2010M01","15-29",NA
"32246","4651","Stryn","2010M02","15-29",NA
"32247","4651","Stryn","2010M03","15-29",NA
"32248","4651","Stryn","2010M04","15-29",NA
"32249","4651","Stryn","2010M05","15-29",NA
"32250","4651","Stryn","2010M06","15-29",NA
"32251","4651","Stryn","2010M07","15-29",NA
"32252","4651","Stryn","2010M08","15-29",NA
"32253","4651","Stryn","2010M09","15-29",NA
"32254","4651","Stryn","2010M10","15-29",NA
"32255","4651","Stryn","2010M11","15-29",NA
"32256","4651","Stryn","2010M12","15-29",NA
"32257","4651","Stryn","1999M01","30-74",NA
"32258","4651","Stryn","1999M02","30-74",NA
"32259","4651","Stryn","1999M03","30-74",NA
"32260","4651","Stryn","1999M04","30-74",NA
"32261","4651","Stryn","1999M05","30-74",NA
"32262","4651","Stryn","1999M06","30-74",NA
"32263","4651","Stryn","1999M07","30-74",NA
"32264","4651","Stryn","1999M08","30-74",NA
"32265","4651","Stryn","1999M09","30-74",NA
"32266","4651","Stryn","1999M10","30-74",NA
"32267","4651","Stryn","1999M11","30-74",NA
"32268","4651","Stryn","1999M12","30-74",NA
"32269","4651","Stryn","2000M01","30-74",NA
"32270","4651","Stryn","2000M02","30-74",NA
"32271","4651","Stryn","2000M03","30-74",NA
"32272","4651","Stryn","2000M04","30-74",NA
"32273","4651","Stryn","2000M05","30-74",NA
"32274","4651","Stryn","2000M06","30-74",NA
"32275","4651","Stryn","2000M07","30-74",NA
"32276","4651","Stryn","2000M08","30-74",NA
"32277","4651","Stryn","2000M09","30-74",NA
"32278","4651","Stryn","2000M10","30-74",NA
"32279","4651","Stryn","2000M11","30-74",NA
"32280","4651","Stryn","2000M12","30-74",NA
"32281","4651","Stryn","2001M01","30-74",NA
"32282","4651","Stryn","2001M02","30-74",NA
"32283","4651","Stryn","2001M03","30-74",NA
"32284","4651","Stryn","2001M04","30-74",NA
"32285","4651","Stryn","2001M05","30-74",NA
"32286","4651","Stryn","2001M06","30-74",NA
"32287","4651","Stryn","2001M07","30-74",NA
"32288","4651","Stryn","2001M08","30-74",NA
"32289","4651","Stryn","2001M09","30-74",NA
"32290","4651","Stryn","2001M10","30-74",NA
"32291","4651","Stryn","2001M11","30-74",NA
"32292","4651","Stryn","2001M12","30-74",NA
"32293","4651","Stryn","2002M01","30-74",NA
"32294","4651","Stryn","2002M02","30-74",NA
"32295","4651","Stryn","2002M03","30-74",NA
"32296","4651","Stryn","2002M04","30-74",NA
"32297","4651","Stryn","2002M05","30-74",NA
"32298","4651","Stryn","2002M06","30-74",NA
"32299","4651","Stryn","2002M07","30-74",NA
"32300","4651","Stryn","2002M08","30-74",NA
"32301","4651","Stryn","2002M09","30-74",NA
"32302","4651","Stryn","2002M10","30-74",NA
"32303","4651","Stryn","2002M11","30-74",NA
"32304","4651","Stryn","2002M12","30-74",NA
"32305","4651","Stryn","2003M01","30-74",NA
"32306","4651","Stryn","2003M02","30-74",NA
"32307","4651","Stryn","2003M03","30-74",NA
"32308","4651","Stryn","2003M04","30-74",NA
